54	61
5	26
100	24
89	11
35	28
49	72
94	43
62	26
73	42
55	65
17	37
59	19
6	54
85	39
87	34
39	86
7	10
51	28
8	38
50	24
75	19
16	30
22	28
90	45
57	80
55	12
75	79
67	66
94	50
3	18
56	94
29	87
99	90
8	21
87	30
20	21
24	8
9	67
15	54
6	56
6	60
22	61
83	51
31	94
40	84
84	45
30	99
3	81
24	3
50	35
49	10
77	24
65	86
98	64
85	7
48	14
36	12
22	73
100	41
7	61
43	30
12	62
82	8
37	97
27	2
70	18
47	86
11	87
31	50
63	45
37	78
31	17
50	67
15	65
56	85
57	54
95	94
94	92
63	32
44	50
23	16
93	24
23	79
54	94
6	47
9	39
41	82
78	29
59	38
36	94
26	80
25	39
80	98
47	55
61	58
53	13
25	4
83	92
52	71
37	59
22	83
86	84
82	62
45	27
82	2
95	55
15	43
23	36
62	33
42	87
88	36
85	81
90	12
80	23
70	54
48	29
15	18
49	9
29	87
13	44
80	17
73	48
65	36
32	53
54	49
10	43
24	10
67	55
17	52
6	37
3	13
86	97
74	69
84	64
27	19
95	62
34	88
91	86
22	70
25	98
89	64
100	80
62	32
83	57
29	54
99	98
92	36
34	98
54	88
59	46
41	95
21	15
60	58
59	57
47	44
16	73
61	73
7	6
14	91
27	77
31	91
96	49
74	99
68	34
18	1
1	92
85	30
32	84
81	94
80	91
83	9
84	30
27	100
28	55
89	36
98	75
22	12
73	72
96	31
20	87
10	98
44	5
73	80
88	38
55	50
30	100
39	54
80	18
80	15
1	12
29	63
17	7
48	11
7	65
50	19
4	17
73	80
72	25
66	63
52	35
10	100
59	64
10	25
14	95
71	18
7	9
1	75
44	46
89	54
40	3
47	34
87	21
59	47
11	80
42	1
14	19
24	93
90	6
13	1
15	79
81	77
68	46
73	26
8	52
91	29
10	31
63	100
24	93
84	100
10	43
75	80
7	44
7	94
94	1
7	31
98	71
15	56
68	8
42	27
74	84
19	15
38	89
68	47
15	38
92	5
98	71
65	44
28	78
7	38
97	22
83	61
61	20
91	31
91	7
26	46
29	81
63	62
98	16
33	98
42	10
17	89
72	56
74	34
22	23
78	19
56	95
70	46
58	63
54	39
51	92
93	45
49	100
91	97
72	10
24	97
84	35
78	55
67	74
55	46
94	21
4	57
34	76
18	81
92	19
47	43
21	41
53	81
77	47
13	42
28	54
53	13
11	8
44	43
58	58
63	54
32	69
92	96
64	68
19	6
81	29
18	91
26	67
54	9
92	79
87	26
83	47
48	27
28	96
86	2
62	70
83	37
23	15
84	53
24	1
20	100
83	78
35	14
22	28
86	25
58	71
64	82
51	25
32	53
56	92
16	25
27	3
44	68
15	76
98	89
86	74
74	68
24	63
75	16
16	86
65	100
88	55
62	29
88	59
10	25
79	61
4	13
79	50
65	24
10	85
89	46
56	50
75	1
58	13
66	94
18	42
19	25
77	52
61	3
21	33
30	44
68	71
55	99
80	1
41	49
45	37
93	24
7	100
98	95
21	34
80	45
82	11
85	69
55	98
6	96
49	43
70	47
93	2
82	25
63	89
49	33
26	42
95	26
38	22
15	94
79	97
1	91
90	67
51	64
63	33
79	31
17	6
35	36
83	3
39	3
4	83
64	24
27	53
32	23
49	20
60	24
21	79
58	79
18	79
5	70
3	20
57	20
17	100
11	10
70	27
80	69
37	26
75	80
7	16
71	27
1	91
56	27
31	22
57	11
80	26
2	17
13	75
11	47
92	77
78	23
49	54
37	18
72	25
65	56
69	15
32	60
1	48
80	47
60	75
86	79
63	6
74	47
70	25
28	97
44	78
32	71
94	2
75	39
11	72
50	99
98	100
96	26
59	83
85	94
84	68
9	83
89	14
22	22
28	90
20	89
2	6
79	10
90	97
87	57
10	55
52	80
12	55
40	35
73	35
22	69
12	65
70	64
72	58
18	57
63	100
52	100
27	57
100	90
65	43
57	82
66	78
69	27
36	56
86	72
56	59
89	1
27	99
4	54
22	66
69	77
80	52
6	85
69	57
79	30
25	14
74	78
47	79
84	96
44	14
19	38
65	1
76	3
54	48
73	68
83	15
83	27
4	99
68	59
4	70
31	83
49	99
81	67
37	1
67	11
30	45
7	15
91	67
38	85
33	95
60	52
77	70
9	99
48	31
7	20
76	33
17	70
77	11
4	45
9	60
6	96
45	64
53	98
81	40
23	73
61	81
25	67
75	39
59	23
60	23
42	22
4	25
12	67
24	8
50	36
37	5
98	67
21	24
35	75
47	31
60	40
24	10
63	49
62	74
52	62
76	76
4	74
46	3
43	30
54	38
57	23
52	54
46	8
77	22
12	73
38	18
97	76
81	88
46	7
8	41
60	89
80	26
39	80
77	50
19	100
71	37
10	70
13	45
69	16
44	77
41	2
10	13
44	98
10	84
43	1
99	50
74	50
35	47
88	47
4	69
46	73
92	45
49	69
50	67
35	51
31	50
7	41
35	92
15	55
26	54
82	43
43	46
100	14
61	90
15	93
24	17
46	71
83	6
81	25
81	11
42	79
50	15
16	62
37	92
86	73
95	48
63	55
40	93
42	93
16	26
75	82
42	81
29	43
4	5
81	1
13	27
38	17
53	78
81	69
72	76
31	26
64	98
78	72
40	40
45	13
25	19
63	89
45	95
53	53
25	13
92	91
70	88
80	90
85	23
24	15
44	16
52	3
54	74
79	8
62	84
23	21
71	35
54	74
62	43
15	14
30	95
76	63
97	75
50	99
10	8
72	56
64	16
20	96
47	61
100	80
50	62
13	59
76	26
19	91
56	93
35	53
4	97
44	4
57	58
13	61
53	26
74	2
45	35
7	35
89	14
24	38
75	47
100	73
23	75
78	92
73	98
12	77
30	86
14	30
26	7
72	91
78	4
82	98
48	73
16	30
24	72
43	55
76	8
60	98
66	59
63	30
21	78
29	36
20	17
64	53
76	33
14	57
6	58
86	47
67	31
12	55
20	52
12	22
25	33
45	49
14	72
54	53
67	78
76	41
67	49
35	65
44	43
21	81
60	69
16	98
14	28
1	56
86	5
68	31
36	94
32	67
96	54
3	97
65	16
81	59
36	22
9	47
18	87
27	4
66	100
44	27
39	38
64	82
87	61
50	38
57	76
45	38
85	33
75	93
41	10
16	28
10	55
34	40
98	44
49	13
67	19
11	81
61	49
32	29
9	16
49	12
26	18
5	49
92	97
12	23
57	97
54	58
2	9
50	29
96	82
74	19
38	63
99	21
83	67
93	53
20	82
17	41
65	47
13	29
13	82
100	60
43	59
46	21
10	36
20	2
66	32
78	25
46	58
80	82
43	76
53	86
77	28
8	22
69	31
11	14
73	11
63	45
52	18
9	3
100	3
26	53
48	60
30	12
37	50
78	29
83	68
3	1
23	11
81	33
65	70
6	20
9	69
53	36
98	27
18	66
43	86
94	96
67	83
14	70
22	68
75	37
33	73
50	48
22	56
53	85
36	16
42	21
57	87
21	15
53	78
10	58
88	21
63	10
1	84
78	39
33	46
54	16
81	59
92	19
38	82
48	77
39	44
50	31
51	33
48	64
53	6
81	83
25	20
1	78
27	62
55	28
57	71
80	36
79	5
58	46
95	10
84	61
91	73
32	64
90	20
69	20
7	94
84	76
7	69
48	9
92	25
43	41
39	64
99	43
69	79
30	48
4	83
56	78
92	95
35	35
98	20
66	30
70	12
80	23
44	7
98	30
98	76
34	73
8	26
74	2
69	66
3	72
5	10
68	46
81	26
39	27
64	90
72	67
45	11
95	88
74	43
67	30
79	7
73	18
13	54
36	98
41	10
8	19
90	1
63	22
1	41
35	99
6	98
47	76
59	22
52	96
80	40
6	95
31	1
79	95
15	94
95	76
59	38
74	61
33	26
56	91
10	97
84	5
22	4
2	13
16	97
97	57
72	87
68	34
78	45
22	91
13	7
70	19
96	49
69	17
87	20
96	67
21	42
1	10
58	65
98	49
43	81
79	19
48	9
92	58
28	17
35	25
1	94
5	45
15	64
91	54
60	52
24	13
39	57
65	82
97	9
77	49
82	9
57	100
42	3
48	13
52	86
95	46
15	56
9	89
1	1
2	59
14	5
64	5
65	91
48	100
30	98
16	74
54	48
96	39
14	59
86	77
57	82
44	53
91	20
24	42
82	38
72	17
91	55
13	32
6	35
23	35
7	97
96	89
70	57
91	97
71	20
91	11
90	94
47	37
59	35
2	29
29	87
9	60
38	77
93	15
21	41
40	94
20	88
53	45
95	12
39	45
48	83
10	96
2	80
41	65
12	76
45	70
12	24
22	56
12	48
96	93
23	40
48	19
